id,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Height_is_zero,Volume,Density,Shucked_ratio,Viscera_ratio,Shell_ratio,Shell_to_shucked,Sex_F,Sex_I,Sex_M,Area,Diameter_to_Length,Height_to_Length,Height_to_Diameter,Component_weight_sum,Component_sum_ratio,Residual_weight,Residual_weight_ratio,Whole_weight_to_Length,Whole_weight_to_Area,Whole_weight_to_Volume,Shucked_to_Shell,Viscera_to_Shell,log1p_Length,log1p_Diameter,log1p_Height,log1p_Whole_weight,log1p_Shucked_weight,log1p_Viscera_weight,log1p_Shell_weight,log1p_Volume,log1p_Density,Rings
-2662,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,0,0.0315835,24.82308800481264,0.44579081632653056,0.24043367346938774,0.27168367346938777,0.6094420600858369,0,0,1,0.24294999999999997,0.7610619469026549,0.23008849557522126,0.3023255813953489,0.751,0.957908163265306,0.03300000000000003,0.04209183673469391,1.3876106194690268,3.2270014406256435,24.82308800481264,1.6408450704225352,0.8849765258215962,0.4478858239921165,0.35767444427181594,0.12221763272424921,0.5788580341578177,0.2997341534759223,0.17269200781811156,0.19309662996191307,0.03109500032559878,3.2512689756651536,9
-2663,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,0,0.04617,19.6664500758068,0.44218061674008813,0.23898678414096916,0.28083700440528636,0.635118306351183,1,0,0,0.2565,0.7894736842105264,0.31578947368421056,0.39999999999999997,0.8735,0.9620044052863437,0.034499999999999975,0.03799559471365636,1.5929824561403512,3.5399610136452244,19.6664500758068,1.5745098039215686,0.8509803921568627,0.4510756193602167,0.37156355643248307,0.16551443847757338,0.6460555730260948,0.3375430916227059,0.19638881400539013,0.22713557258374723,0.04513587633772644,3.028511616119167,9
-2664,0.57,0.45,0.135,1.02,0.546,0.204,0.25,0,0.034627500000000005,29.456356941737056,0.5352941176470588,0.19999999999999998,0.24509803921568626,0.45787545787545786,0,0,1,0.2565,0.7894736842105264,0.23684210526315794,0.3,1.0,0.9803921568627451,0.020000000000000018,0.01960784313725492,1.7894736842105265,3.9766081871345027,29.456356941737056,2.184,0.816,0.4510756193602167,0.37156355643248307,0.126632650933366,0.7030975114131134,0.4356709501652302,0.18564934688662926,0.22314355131420976,0.03404145855492415,3.4162947389267093,9
-2665,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,0,0.039216,20.680334557323544,0.47780517879161527,0.19605425400739826,0.281750924784217,0.5896774193548387,1,0,0,0.24509999999999998,0.7543859649122807,0.28070175438596495,0.37209302325581395,0.775,0.9556103575832305,0.03600000000000003,0.04438964241676946,1.4228070175438599,3.308853529171767,20.680334557323544,1.6958424507658643,0.6958424507658643,0.4510756193602167,0.35767444427181594,0.14842000511827327,0.5938791789012764,0.32750356663845254,0.14755756435761466,0.20579391297909674,0.03846658271454295,3.076405608063244,9
-2666,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,0,0.04139999999999999,21.66666666666667,0.4721293199554069,0.21237458193979933,0.27647714604236345,0.5855962219598584,1,0,0,0.27599999999999997,0.8347826086956522,0.2608695652173913,0.3125,0.862,0.9609810479375697,0.03500000000000003,0.039018952062430355,1.56,3.2500000000000004,21.66666666666667,1.7076612903225805,0.7681451612903226,0.4542552722775964,0.39204208777602373,0.13976194237515868,0.6402736909528771,0.3531186277359552,0.1743733869447804,0.22154226994723591,0.04056596174666164,3.1208954165079974,8
-2667,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,0,0.034307,24.834581863759585,0.4812206572769953,0.20246478873239435,0.26408450704225356,0.5487804878048781,0,0,1,0.26389999999999997,0.7844827586206897,0.2241379310344828,0.2857142857142857,0.8075,0.9477699530516432,0.044499999999999984,0.05223004694835679,1.4689655172413794,3.228495642288746,24.834581863759585,1.822222222222222,0.7666666666666666,0.4574248470388754,0.37500590062345585,0.12221763272424921,0.6162661362239876,0.3435897043900769,0.15913822133829736,0.20294084399669032,0.03373163724104136,3.251713976733373,8
-2668,0.585,0.45,0.15,0.938,0.467,0.203,0.225,0,0.039487499999999995,23.754352643241536,0.49786780383795315,0.2164179104477612,0.2398720682302772,0.4817987152034261,1,0,0,0.26325,0.7692307692307693,0.25641025641025644,0.3333333333333333,0.895,0.9541577825159916,0.04299999999999993,0.045842217484008456,1.6034188034188035,3.56315289648623,23.754352643241536,2.075555555555556,0.9022222222222223,0.46058440732924394,0.37156355643248307,0.13976194237515868,0.6616565134685745,0.38321949916084463,0.18481843699254186,0.20294084399669032,0.038727803231604505,3.2090013379257685,7
-2669,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,0,0.035626500000000005,19.521985039226415,0.44356578001437813,0.18547807332854063,0.32278936017253773,0.7277147487844409,1,0,0,0.254475,0.7435897435897436,0.23931623931623935,0.32183908045977017,0.662,0.9518332135154566,0.033499999999999974,0.04816678648454346,1.1888888888888889,2.7330779054916987,19.521985039226415,1.3741648106904232,0.5746102449888641,0.46058440732924394,0.3611648492115844,0.1310282624064041,0.5279776825835563,0.2688814429880635,0.12133228516752496,0.2025325974100854,0.03500655759836558,3.021496752428272,8
-2670,0.59,0.47,0.15,0.861,0.413,0.164,0.249,0,0.041595,20.699603317706455,0.4796747967479675,0.1904761904761905,0.289198606271777,0.602905569007264,0,0,1,0.2773,0.7966101694915254,0.2542372881355932,0.3191489361702128,0.826,0.959349593495935,0.03500000000000003,0.040650406504065074,1.459322033898305,3.1049404976559685,20.699603317706455,1.6586345381526104,0.6586345381526105,0.4637340162321401,0.3852624007906449,0.13976194237515868,0.6211139776601137,0.3457151037023904,0.15186234930924608,0.22234323114344062,0.04075319215342657,3.077293980089302,8
-2671,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,0,0.037996,26.423834087798713,0.4940239043824701,0.2156374501992032,0.2589641434262948,0.5241935483870968,0,0,1,0.2714,0.7796610169491526,0.23728813559322037,0.30434782608695654,0.9725,0.9686254980079682,0.03149999999999997,0.031374501992031845,1.7016949152542373,3.6993367722918205,26.423834087798713,1.9076923076923076,0.8326923076923076,0.4637340162321401,0.37843643572024505,0.1310282624064041,0.6951451832226183,0.4027948795522855,0.19597788324144025,0.23111172096338664,0.0372919311717247,3.311412492506415,9
-2672,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,0,0.043424,23.293570375829038,0.439940682155215,0.25852694018783984,0.25358378645575874,0.5764044943820225,1,0,0,0.2714,0.7796610169491526,0.2711864406779661,0.34782608695652173,0.9630000000000001,0.9520514087988137,0.04849999999999999,0.047948591201186344,1.7144067796610172,3.7269712601326463,23.293570375829038,1.7348927875243665,1.0194931773879143,0.4637340162321401,0.37843643572024505,0.14842000511827327,0.6988807124077059,0.3681093215643955,0.23230148909897538,0.2283300780015098,0.04250761306674905,3.1902117217481614,8
-2673,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,0,0.041501249999999996,26.517273576097107,0.49204906860517944,0.15084052703316675,0.24079963652885053,0.4893813481071099,1,0,0,0.276675,0.7815126050420169,0.25210084033613445,0.3225806451612903,0.9725,0.8836892321671967,0.128,0.11631076783280327,1.8495798319327732,3.977591036414566,26.517273576097107,2.043396226415094,0.6264150943396226,0.4668737362368079,0.38185524246903063,0.13976194237515868,0.7421754116272997,0.432755968344068,0.15357908792830063,0.23507212217948356,0.04066318191020012,3.314813937521317,8
-2674,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,0,0.046142249999999996,24.01269985750587,0.4435920577617328,0.20983754512635377,0.3018953068592058,0.6805696846388607,0,0,1,0.27964999999999995,0.7899159663865546,0.2773109243697479,0.3510638297872341,1.0585,0.9553249097472923,0.0495000000000001,0.04467509025270767,1.86218487394958,3.962095476488469,24.01269985750587,1.4693572496263079,0.695067264573991,0.4668737362368079,0.3852624007906449,0.1527210870176639,0.745739630679116,0.39978232497266614,0.20904462693470813,0.28855668986244176,0.04510935066021188,3.2193836901830117,9
-2675,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,0,0.038318000000000005,22.234980948901296,0.49471830985915494,0.26467136150234744,0.2664319248826291,0.538552787663108,0,0,1,0.2737,0.773109243697479,0.23529411764705885,0.30434782608695654,0.874,1.0258215962441315,-0.02200000000000002,-0.025821596244131478,1.4319327731092437,3.112897332846182,22.234980948901296,1.856828193832599,0.9933920704845814,0.4668737362368079,0.37843643572024505,0.1310282624064041,0.6162661362239876,0.35171265210891745,0.20334892398603022,0.2045721657287744,0.0376020962070531,3.145658942605523,9
-2676,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,0,0.061739999999999996,32.19144800777454,0.5056603773584905,0.21081761006289307,0.2470440251572327,0.4885572139303483,0,0,1,0.294,0.8166666666666667,0.35,0.42857142857142855,1.915,0.9635220125786164,0.07250000000000001,0.036477987421383654,3.3125,6.760204081632653,32.19144800777454,2.0468431771894093,0.8533604887983707,0.4700036292457355,0.3987761199573678,0.19062035960864973,1.0944369172576291,0.6956440607585325,0.34995239817790563,0.3994470357826014,0.05990907175389255,3.5022922526131346,10
-2677,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,0,0.043559999999999995,24.77043158861341,0.417516218721038,0.26274328081556997,0.2715477293790547,0.6503884572697003,1,0,0,0.2904,0.7933884297520661,0.24793388429752067,0.3125,1.027,0.9518072289156626,0.052000000000000046,0.048192771084337394,1.7834710743801652,3.715564738292011,24.77043158861341,1.537542662116041,0.9675767918088737,0.4731237565819792,0.39204208777602373,0.13976194237515868,0.7318870088758759,0.37190832457932166,0.24959072132905802,0.25696509978972043,0.04263794468423391,3.249227772238949,10
-2678,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,0,0.04966125,21.243927609554735,0.5146919431279622,0.233175355450237,0.22227488151658767,0.4318600368324125,1,0,0,0.29212499999999997,0.7723577235772358,0.2764227642276423,0.3578947368421053,1.0235,0.9701421800947868,0.03149999999999986,0.02985781990521314,1.7154471544715446,3.611467693624305,21.243927609554735,2.315565031982943,1.049040511727079,0.47933495667461984,0.3886579897917832,0.15700374880966475,0.7202758479481979,0.43372857338102383,0.2199384203652614,0.21066602980309712,0.048467493069092246,3.102069054939278,9
-2679,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,0,0.0415125,28.858777476663654,0.5901502504173622,0.17487479131886477,0.20909849749582637,0.35431400282885434,0,0,1,0.27675,0.7317073170731707,0.24390243902439024,0.3333333333333333,1.167,0.9741235392320535,0.030999999999999917,0.02587646076794651,1.9479674796747968,4.3288166214995485,28.858777476663654,2.8223552894211577,0.8363273453093812,0.47933495667461984,0.37156355643248307,0.13976194237515868,0.7875478559814296,0.5347374438123036,0.1902070510679449,0.2235434713355367,0.04067398356717441,3.396478849433107,7
-2680,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,0,0.044802749999999995,24.19494339075169,0.5428966789667896,0.1928044280442804,0.2269372693726937,0.4180118946474086,1,0,0,0.28905,0.7642276422764227,0.25203252032520324,0.3297872340425532,1.0434999999999999,0.9626383763837637,0.0405000000000002,0.03736162361623634,1.7626016260162602,3.7502162255665117,24.19494339075169,2.392276422764228,0.8495934959349594,0.47933495667461984,0.3852624007906449,0.14410034397375684,0.7342891238911206,0.4627901747274338,0.18979357163265562,0.2199384203652614,0.04382811161926089,3.226643315285492,9
-2681,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,0,0.05112187499999999,21.575890946879397,0.4202175883952856,0.28059836808703537,0.24705349048050773,0.5879180151024811,0,0,1,0.29212499999999997,0.7723577235772358,0.2845528455284553,0.3684210526315789,1.0455,0.9478694469628287,0.057499999999999885,0.05213055303717125,1.7934959349593496,3.775780915703894,21.575890946879397,1.7009174311926605,1.1357798165137614,0.47933495667461984,0.3886579897917832,0.16126814759612226,0.7433648967205627,0.3808308271498035,0.2696453849656295,0.2409834694425408,0.04985804616139202,3.1168825646097496,10
-2682,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,0,0.047089,23.360020386926884,0.45909090909090905,0.22499999999999998,0.2818181818181818,0.6138613861386139,0,0,1,0.3038,0.7903225806451613,0.25,0.3163265306122449,1.0625,0.9659090909090908,0.03750000000000009,0.03409090909090917,1.774193548387097,3.620803159973667,23.360020386926884,1.6290322580645162,0.7983870967741935,0.4824261492442927,0.3987761199573678,0.14410034397375684,0.7419373447293773,0.408792898200839,0.22114154864353666,0.27002713721306015,0.046013933051247784,3.1929432797431065,9
-2683,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,0,0.04463999999999999,24.675179211469537,0.4507489786654562,0.22060826146164322,0.27689514298683615,0.6143001007049346,0,0,1,0.2976,0.7741935483870968,0.24193548387096772,0.3125,1.0445,0.9482523831139356,0.05699999999999994,0.051747616886064406,1.7766129032258065,3.70127688172043,24.675179211469537,1.6278688524590164,0.7967213114754098,0.4824261492442927,0.39204208777602373,0.13976194237515868,0.7426513754630343,0.4031290483106166,0.21752781252857406,0.26620304077465673,0.04367232845618629,3.2455247357890755,10
-2684,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,0,0.057234375000000004,24.17253617253617,0.513552584026021,0.21720274665702927,0.24936754607878567,0.4855735397607318,0,0,1,0.309375,0.792,0.296,0.37373737373737376,1.356,0.9801228767618361,0.027499999999999858,0.019877123238163975,2.2136,4.471919191919191,24.17253617253617,2.0594202898550726,0.8710144927536232,0.4855078157817008,0.4021262068426497,0.16974277458709452,0.8685699956627433,0.5367857254355223,0.2627488059065691,0.2963940130538024,0.055656418353708624,3.225753565792842,11
-2685,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,0,0.047468750000000004,23.489137590520077,0.43408071748878924,0.24843049327354264,0.27757847533632285,0.6394628099173554,1,0,0,0.30625,0.784,0.248,0.3163265306122449,1.0705,0.9600896860986547,0.044499999999999984,0.03991031390134528,1.784,3.640816326530612,23.489137590520077,1.5638126009693052,0.8949919224555736,0.4855078157817008,0.3987761199573678,0.14410034397375684,0.7490548124982412,0.39474114474518873,0.24451357705040228,0.2696453849656295,0.04637653943358402,3.198229655583715,9
-2686,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,0,0.0435,24.942528735632184,0.42811059907834104,0.22534562211981568,0.3013824884792627,0.7039827771797632,0,0,1,0.3,0.768,0.23199999999999998,0.3020833333333333,1.036,0.9548387096774195,0.04899999999999993,0.04516129032258059,1.736,3.6166666666666667,24.942528735632184,1.4204892966360856,0.7477064220183486,0.4855078157817008,0.39204208777602373,0.13540463700620295,0.7347688552507647,0.3815138872856511,0.21873384282550962,0.28292075535007044,0.04258044753511839,3.255883658162952,10
-2687,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,0,0.047722499999999994,27.58656818062759,0.48044056209646785,0.18723889099886062,0.281048233953665,0.5849802371541503,0,0,1,0.31815,0.8015873015873016,0.23809523809523808,0.297029702970297,1.249,0.9487276870489936,0.0674999999999999,0.05127231295100638,2.08968253968254,4.137985227094138,27.58656818062759,1.7094594594594594,0.6662162162162162,0.48858001481867097,0.408792898200839,0.13976194237515868,0.840057425874566,0.49011258216844905,0.2203396239814755,0.31481073984003355,0.04661876075943257,3.352936963474506,11
-2688,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,0,0.0562275,23.858432261793606,0.49012299664554604,0.19530376444278794,0.27953783078643313,0.5703422053231939,0,0,1,0.32130000000000003,0.8095238095238095,0.27777777777777773,0.34313725490196073,1.2945,0.9649645918747671,0.04699999999999993,0.0350354081252329,2.1293650793650793,4.175225645813881,23.858432261793606,1.7533333333333332,0.6986666666666667,0.48858001481867097,0.412109650826833,0.16126814759612226,0.8507917496414593,0.5053104430778805,0.2326977641190214,0.3184537311185346,0.054703597687212585,3.213197021414771,10
-2689,0.63,0.465,0.15,1.027,0.537,0.188,0.176,0,0.0439425,23.37145132844057,0.5228821811100293,0.1830574488802337,0.17137293086660177,0.32774674115456237,0,0,1,0.29295000000000004,0.7380952380952381,0.23809523809523808,0.3225806451612903,0.901,0.8773125608568647,0.1259999999999999,0.12268743914313525,1.63015873015873,3.5057176992660857,23.37145132844057,3.051136363636364,1.0681818181818183,0.48858001481867097,0.38185524246903063,0.13976194237515868,0.7065568674698629,0.42983246455645885,0.1722712209404532,0.16211884947643518,0.043004411315321296,3.1934124197596487,8
-2690,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,0,0.053148,22.28682170542636,0.42718446601941745,0.26255804136766564,0.2828197551709582,0.6620553359683795,0,0,1,0.332175,0.7984496124031008,0.24806201550387597,0.3106796116504854,1.152,0.9725622625580412,0.032500000000000195,0.027437737441958796,1.8364341085271318,3.5658914728682176,22.28682170542636,1.5104477611940297,0.9283582089552238,0.49774038421733524,0.4154154389613325,0.14842000511827327,0.7813869694093536,0.40945712937770185,0.2707902047815628,0.2889312918522129,0.05178377408271662,3.1478876085223533,9
-2691,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,0,0.046439999999999995,25.66752799310939,0.5079697986577182,0.2177013422818792,0.23909395973154363,0.4706853839801816,0,0,1,0.3096,0.7441860465116279,0.23255813953488372,0.3125,1.15,0.9647651006711409,0.04200000000000004,0.03523489932885909,1.8480620155038758,3.850129198966408,25.66752799310939,2.124561403508772,0.9105263157894737,0.49774038421733524,0.39204208777602373,0.13976194237515868,0.7848143690857691,0.4734352345474316,0.23071481681052783,0.2507587183471831,0.04539392728988501,3.2834466452257485,9
-2692,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,0,0.060372,21.284701517259656,0.4494163424124514,0.2739299610894942,0.24669260700389106,0.5489177489177489,1,0,0,0.33540000000000003,0.8062015503875969,0.27906976744186046,0.34615384615384615,1.2465,0.9700389105058366,0.03849999999999998,0.029961089494163408,1.9922480620155036,3.831246273106738,21.284701517259656,1.8217665615141956,1.110410094637224,0.49774038421733524,0.41871033485818504,0.16551443847757338,0.826366024346168,0.4558413154332312,0.30158497762077235,0.27535642276114397,0.05861978995397227,3.1039004124232314,9
-2693,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,0,0.041843750000000006,28.212098581030617,0.44345616264294785,0.2397289284201609,0.277424819991529,0.6255969436485197,0,0,1,0.33475000000000005,0.7923076923076923,0.1923076923076923,0.24271844660194175,1.134,0.9606099110546377,0.04650000000000021,0.039390088945362306,1.8161538461538462,3.526512322628827,28.212098581030617,1.598473282442748,0.86412213740458,0.5007752879124893,0.4154154389613325,0.11778303565638346,0.7795542083006841,0.42101031944362666,0.24920108563349935,0.28329747413395684,0.04099198007189259,3.3745829584280083,9
-2694,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,0,0.05915,21.39475908706678,0.4859739233504543,0.2192809166337416,0.2655077044646385,0.5463414634146342,0,0,1,0.338,0.8,0.2692307692307692,0.3365384615384615,1.2285000000000001,0.9707625444488345,0.03699999999999992,0.029237455551165484,1.946923076923077,3.744082840236686,21.39475908706678,1.8303571428571428,0.8258928571428572,0.5007752879124893,0.41871033485818504,0.16126814759612226,0.8177954851250558,0.47933495667461984,0.24490504309572245,0.289680075114454,0.05746669964832849,3.1088269621585254,9
-2695,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,0,0.06085625000000001,21.189278011707916,0.4726638231872819,0.21442419542458319,0.26677006591702207,0.564397046759639,1,0,0,0.34775000000000006,0.8230769230769232,0.2692307692307692,0.32710280373831774,1.23,0.9538580845288871,0.05950000000000011,0.04614191547111292,1.9838461538461538,3.708123652048885,21.189278011707916,1.7718023255813957,0.803779069767442,0.5007752879124893,0.4285303810391605,0.16126814759612226,0.8283334531150132,0.47592357175672584,0.24412195769940148,0.2956502421009578,0.05907636506173096,3.099609199763886,10
-2696,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,0,0.051382500000000005,27.382863815501384,0.5127931769722814,0.21179815209665956,0.2380952380952381,0.4643104643104643,0,0,1,0.3315,0.7846153846153846,0.23846153846153845,0.30392156862745096,1.3545,0.9626865671641791,0.05249999999999999,0.037313432835820885,2.1646153846153844,4.244343891402715,27.382863815501384,2.153731343283582,0.88955223880597,0.5007752879124893,0.412109650826833,0.14410034397375684,0.8783811588009349,0.5431960037964414,0.26082461828189824,0.2889312918522129,0.05010596479065521,3.345785576277979,9
-2697,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,0,0.0493675,22.727502911834712,0.4857397504456328,0.2032085561497326,0.2722816399286987,0.5605504587155963,1,0,0,0.3185,0.7538461538461538,0.23846153846153845,0.3163265306122449,1.0785,0.9612299465240641,0.043500000000000094,0.03877005347593591,1.7261538461538464,3.5227629513343803,22.727502911834712,1.783960720130933,0.7463175122749591,0.5007752879124893,0.3987761199573678,0.14410034397375684,0.7523590401917915,0.43502391034970883,0.20538682972495073,0.2665861091570465,0.048187601712751674,3.16663483574233,9
-2698,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,0,0.05608350000000001,25.79189957830734,0.4797787763567231,0.20601451780159005,0.2595921189077083,0.5410662824207493,0,0,1,0.33990000000000004,0.7803030303030303,0.25,0.32038834951456313,1.3675,0.9453854130660214,0.07899999999999996,0.05461458693397855,2.1916666666666664,4.255663430420711,25.79189957830734,1.848202396804261,0.7936085219707056,0.5068176023684519,0.4154154389613325,0.1527210870176639,0.8946584317470412,0.5270925962298626,0.26082461828189824,0.3188173013824922,0.0545672541277433,3.2880995872879297,10
-2699,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,0,0.05541112500000001,24.345291672024338,0.44366197183098594,0.23535952557449963,0.26686434395848774,0.6015037593984962,1,0,0,0.33582500000000004,0.7593984962406015,0.24812030075187969,0.32673267326732675,1.276,0.9458858413639734,0.07299999999999995,0.05411415863602665,2.0285714285714285,4.016973125884016,24.345291672024338,1.6625,0.8819444444444445,0.5098251234324072,0.408792898200839,0.1527210870176639,0.8539897056767757,0.4690656895177591,0.2757360014333804,0.3074846997479606,0.05393038296097294,3.232592979927708,9
-2700,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,0,0.067,18.940298507462686,0.45390070921985815,0.23522458628841608,0.2765957446808511,0.609375,0,0,1,0.335,0.7462686567164178,0.29850746268656714,0.4,1.2254999999999998,0.9657210401891252,0.043500000000000094,0.03427895981087478,1.8940298507462685,3.788059701492537,18.940298507462686,1.641025641025641,0.8504273504273504,0.5128236264286637,0.4054651081081644,0.18232155679395462,0.8193392057977046,0.45488999143568737,0.26120975212066605,0.3008450589780618,0.06485097231961633,2.992742734705625,11
-2701,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,0,0.061506,27.31440835040484,0.5511904761904762,0.17708333333333334,0.2342261904761905,0.4249460043196544,0,0,1,0.3417,0.7611940298507462,0.26865671641791045,0.3529411764705882,1.617,0.9625,0.06299999999999994,0.03749999999999997,2.507462686567164,4.916593503072871,27.31440835040484,2.3532401524777637,0.7560355781448538,0.5128236264286637,0.412109650826833,0.16551443847757338,0.9858167945227653,0.6554453133759338,0.26043933605790665,0.33181856793986586,0.05968865452390847,3.343370804076572,13
-2702,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,0,0.07053750000000002,21.988304093567244,0.45809155383623473,0.2375886524822695,0.2656350741457124,0.5798733286418015,1,0,0,0.3712500000000001,0.8148148148148149,0.28148148148148144,0.3454545454545454,1.4909999999999999,0.9613152804642165,0.06000000000000005,0.0386847195357834,2.2977777777777777,4.177777777777776,21.988304093567244,1.7245145631067962,0.8944174757281553,0.5158131652770298,0.4382549309311553,0.173953307123438,0.9364854391596743,0.5367857254355223,0.3137152494985967,0.3450071390710503,0.06816085879369677,3.1349855689192,13
-2703,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,0,0.05834400000000001,25.323940765117232,0.49001692047377327,0.1888324873096447,0.2747884940778342,0.5607734806629835,0,0,1,0.3536,0.7647058823529411,0.2426470588235294,0.3173076923076923,1.4090000000000003,0.9536379018612523,0.06849999999999978,0.04636209813874774,2.172794117647059,4.178450226244344,25.323940765117232,1.7832512315270934,0.687192118226601,0.5187937934151676,0.41871033485818504,0.1527210870176639,0.907249987222006,0.5446471722415014,0.24607852259670565,0.3407487933884732,0.056705422365912604,3.2704788203678654,11
-2704,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,0,0.06487200000000001,23.569490689357497,0.49934597776324396,0.20372792674950949,0.26324395029431,0.5271774721676491,0,0,1,0.36040000000000005,0.7794117647058824,0.2647058823529411,0.33962264150943394,1.4775,0.9663178548070636,0.05149999999999988,0.03368214519293648,2.2485294117647054,4.2425083240843495,23.569490689357497,1.896894409937888,0.7739130434782608,0.5187937934151676,0.4252677354043441,0.16551443847757338,0.927823967687828,0.5673004706939696,0.2711715203247913,0.33825635841471435,0.06285460414482961,3.201505457354361,11
-2705,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,0,0.0643125,27.343051506316815,0.49729883423372195,0.2055729314756895,0.2672732442422519,0.5374499714122355,0,0,1,0.3675,0.7500000000000001,0.25,0.3333333333333333,1.706,0.9701450099516633,0.05249999999999999,0.029854990048336645,2.5121428571428575,4.785034013605443,27.343051506316815,1.8606382978723406,0.7691489361702127,0.5306282510621704,0.42199441005937494,0.16126814759612226,1.0146870537303485,0.6283419571938297,0.30858703313167724,0.3852624007906449,0.06232905080468635,3.3443819033536886,10
-2706,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,0,0.07700000000000001,19.779220779220775,0.45502298095863425,0.20091923834537098,0.28923177938279715,0.6356421356421357,0,0,1,0.385,0.7857142857142858,0.28571428571428575,0.36363636363636365,1.4394999999999998,0.9451739986868023,0.08350000000000013,0.054826001313197724,2.1757142857142857,3.9558441558441557,19.779220779220775,1.5732122587968216,0.6946651532349603,0.5306282510621704,0.4382549309311553,0.18232155679395462,0.9254486696589207,0.5265021031509982,0.2669690308542393,0.3649902755424462,0.07417939817425152,3.0339534863741884,13
-2707,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,0,0.0730075,23.71674143067493,0.4793531619982674,0.229858504187121,0.23390124169794976,0.48795180722891573,1,0,0,0.38425,0.7310344827586207,0.2620689655172414,0.3584905660377358,1.633,0.9431129078833381,0.09850000000000003,0.05688709211666187,2.3882758620689657,4.506180871828237,23.71674143067493,2.0493827160493825,0.9827160493827161,0.5452270504833231,0.4252677354043441,0.173953307123438,1.0048509088536353,0.6043159668533296,0.3350426438116185,0.3400373027857091,0.0704654533725023,3.2074808047531285,11
-2708,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,0,0.07975,18.934169278996865,0.578476821192053,0.2824503311258278,0.3367549668874172,0.5821408128219805,0,0,1,0.39875,0.7586206896551725,0.27586206896551724,0.36363636363636365,1.8085,1.197682119205298,-0.2985,-0.197682119205298,2.0827586206896553,3.7868338557993733,18.934169278996865,1.7177974434611605,0.8387413962635202,0.5452270504833231,0.4382549309311553,0.18232155679395462,0.9202827531436926,0.6278083392516051,0.3552238916714176,0.4111157796169787,0.07672953285867344,2.992435308482563,9
-2709,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,0,0.07331624999999999,25.642337135355397,0.48377659574468085,0.20585106382978724,0.25957446808510637,0.5365585486531061,0,0,1,0.41894999999999993,0.7755102040816326,0.23809523809523808,0.30701754385964913,1.7845,0.9492021276595745,0.09549999999999992,0.050797872340425494,2.5578231292517004,4.487408998687195,25.642337135355397,1.8637295081967213,0.7930327868852459,0.5510074133988225,0.4510756193602167,0.16126814759612226,1.0577902941478545,0.6468414276834339,0.32714314133269456,0.3974329364109001,0.07075315461247567,3.2825015721302435,11
